,Track,Artist,Album,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity
8856,For What It's Worth,Meat Loaf,Braver Than We Are,2016,3:17,4,0.674,0.713,9,-9.439,1,0.0378,0.676,0.000332,0.493,0.596,97.978,13
8857,Loving You's A Dirty Job (But Somebody's Gotta Do It),Meat Loaf,Braver Than We Are,2016,6:09,4,0.506,0.671,6,-8.574,1,0.0503,0.349,1.4e-06,0.246,0.522,163.305,15
8858,Prize Fight Lover,Meat Loaf,Braver Than We Are,2016,5:35,4,0.596,0.828,2,-7.842,1,0.0476,0.13,0.000561,0.306,0.705,140.034,12
8859,Godz,Meat Loaf,Braver Than We Are,2016,3:34,4,0.667,0.732,2,-7.832,1,0.0473,0.541,0.0105,0.256,0.696,139.977,10
8860,I Would Do Anything For Love (But I Won't Do That) - Orchestral Version,Meat Loaf,Braver Than We Are,2016,10:19,4,0.317,0.657,0,-7.775,1,0.0461,0.617,1.26e-05,0.32,0.533,98.747,40
8861,Skull Of Your Country,Meat Loaf,Braver Than We Are,2016,3:34,4,0.492,0.813,7,-7.726,1,0.0559,0.373,0.022,0.0865,0.226,139.857,10
8862,Going All The Way Is Just The Start (A Song In 6 Movements),Meat Loaf,Braver Than We Are,2016,11:28,4,0.352,0.839,2,-7.237,1,0.0989,0.471,8.78e-06,0.35,0.508,140.015,18
8863,Train Of Love,Meat Loaf,Braver Than We Are,2016,4:23,4,0.569,0.929,0,-7.063,1,0.0505,0.0727,0.0156,0.154,0.636,148.016,9
8864,Souvenirs,Meat Loaf,Braver Than We Are,2016,8:17,4,0.344,0.819,0,-6.805,1,0.0727,0.521,0.00541,0.355,0.508,151.76,11
8939,Sweet Amber,Metallica,St. Anger,2003,5:27,4,0.479,0.913,0,-5.335,1,0.0625,0.00114,0.000107,0.226,0.413,93.213,34
8940,Some Kind Of Monster,Metallica,St. Anger,2003,8:25,4,0.337,0.938,5,-5.266,1,0.0532,0.000475,0.238,0.186,0.648,105.377,39
8941,The Unnamed Feeling,Metallica,St. Anger,2003,7:07,4,0.469,0.915,8,-5.235,1,0.0643,0.000826,0.00421,0.11,0.441,140.421,35
8942,Invisible Kid,Metallica,St. Anger,2003,8:30,4,0.491,0.988,1,-5.205,1,0.0908,0.0065,0.516,0.0569,0.408,157.839,33
8943,All Within My Hands,Metallica,St. Anger,2003,8:45,4,0.553,0.966,10,-4.489,0,0.086,0.00392,0.00241,0.237,0.302,105.786,32
8944,My World,Metallica,St. Anger,2003,5:45,4,0.329,0.982,1,-4.456,1,0.083,0.0018,0.00456,0.281,0.351,99.153,32
8945,Shoot Me Again,Metallica,St. Anger,2003,7:10,4,0.55,0.927,1,-4.324,1,0.0815,0.00061,0.0135,0.0458,0.347,111.432,34
8946,Dirty Window,Metallica,St. Anger,2003,5:24,4,0.366,0.981,1,-4.234,1,0.0843,0.0121,0.000136,0.386,0.439,127.454,35
8947,Purify,Metallica,St. Anger,2003,5:13,3,0.506,0.988,0,-3.139,1,0.0733,0.00213,0.00399,0.296,0.235,105.531,31
8948,Frantic,Metallica,St. Anger,2003,5:50,4,0.483,0.978,10,-3.063,0,0.0882,0.00497,0.125,0.0782,0.563,161.764,43
8949,St. Anger,Metallica,St. Anger,2003,7:21,4,0.249,0.949,2,-2.642,0,0.0678,0.00131,0.0228,0.0953,0.498,185.252,52
8950,The Unforgiven III,Metallica,Death Magnetic,2008,7:46,4,0.298,0.766,4,-3.485,0,0.0347,0.00203,3.84e-06,0.117,0.0923,121.555,51
8951,The End Of The Line,Metallica,Death Magnetic,2008,7:52,4,0.335,0.985,4,-2.383,0,0.0921,0.000115,0.000807,0.135,0.202,106.552,40
8952,That Was Just Your Life,Metallica,Death Magnetic,2008,7:08,4,0.251,0.994,5,-2.29,1,0.109,0.000577,0.0018,0.0898,0.361,189.891,40
8953,Suicide & Redemption,Metallica,Death Magnetic,2008,9:57,4,0.256,0.955,4,-2.224,0,0.0733,4.78e-05,0.836,0.0877,0.396,164.397,38
8954,"Broken, Beat & Scarred",Metallica,Death Magnetic,2008,6:25,4,0.323,0.982,4,-1.459,1,0.0869,4.9e-05,0.00415,0.237,0.48,121.895,40
8955,My Apocalypse,Metallica,Death Magnetic,2008,5:01,4,0.262,0.993,5,-1.27,0,0.199,0.000199,0.00182,0.0962,0.279,199.915,38
8956,The Day That Never Comes,Metallica,Death Magnetic,2008,7:56,4,0.334,0.986,4,-1.046,0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,56
8957,The Judas Kiss,Metallica,Death Magnetic,2008,8:00,4,0.412,0.975,4,-0.974,0,0.0719,0.000444,0.00325,0.0387,0.465,88.673,37
8958,All Nightmare Long,Metallica,Death Magnetic,2008,7:57,4,0.271,0.985,9,-0.805,1,0.123,0.000568,0.00112,0.0809,0.354,182.981,50
8959,Cyanide,Metallica,Death Magnetic,2008,6:39,4,0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.497,129.255,45
8960,ManUNkind,Metallica,Hardwired…To Self-Destruct,2016,6:55,4,0.295,0.941,4,-4.167,0,0.0461,2.21e-05,0.00535,0.098,0.354,136.404,32
8961,Here Comes Revenge,Metallica,Hardwired…To Self-Destruct,2016,7:17,4,0.494,0.98,6,-3.823,0,0.0666,6.38e-05,0.0822,0.136,0.315,131.148,34
8962,Spit Out the Bone,Metallica,Hardwired…To Self-Destruct,2016,7:09,4,0.157,0.987,9,-3.739,1,0.091,9.25e-06,0.0628,0.151,0.462,167.949,44
8963,Am I Savage?,Metallica,Hardwired…To Self-Destruct,2016,6:29,4,0.295,0.944,0,-3.66,1,0.0519,2.1e-05,0.000822,0.0735,0.236,144.03,33
8964,Now That We're Dead,Metallica,Hardwired…To Self-Destruct,2016,6:59,4,0.566,0.951,2,-3.591,1,0.0464,0.000101,0.103,0.266,0.345,128.304,43
8965,Confusion,Metallica,Hardwired…To Self-Destruct,2016,6:41,4,0.45,0.991,4,-3.532,1,0.0656,3.06e-05,0.0247,0.126,0.337,122.285,35
8966,Dream No More,Metallica,Hardwired…To Self-Destruct,2016,6:29,4,0.505,0.947,7,-3.476,1,0.0601,6.31e-05,0.00429,0.0628,0.287,97.615,36
8967,Moth Into Flame,Metallica,Hardwired…To Self-Destruct,2016,5:50,4,0.169,0.978,4,-3.37,0,0.0657,3.28e-05,0.00395,0.0567,0.38,179.035,52
8968,Murder One,Metallica,Hardwired…To Self-Destruct,2016,5:45,4,0.445,0.953,6,-3.359,1,0.0408,2.17e-05,0.00251,0.108,0.351,107.222,34
8969,Halo On Fire,Metallica,Hardwired…To Self-Destruct,2016,8:15,4,0.328,0.937,4,-3.261,0,0.0506,1.31e-05,0.00327,0.0627,0.228,124.431,38
8970,"Atlas, Rise!",Metallica,Hardwired…To Self-Destruct,2016,6:28,4,0.419,0.994,9,-3.191,0,0.0596,3.28e-05,0.0192,0.0784,0.41,95.571,43
8971,Hardwired,Metallica,Hardwired…To Self-Destruct,2016,3:11,4,0.13,0.991,11,-3.126,1,0.0604,1.15e-05,0.00412,0.225,0.505,185.364,55
9171,On This Christmas Day,Moody Blues,December,2003,3:40,4,0.517,0.328,4,-10.732,1,0.0236,0.282,1.27e-05,0.0934,0.343,81.025,5
9172,White Christmas,Moody Blues,December,2003,3:08,4,0.386,0.438,7,-10.501,1,0.0327,0.0304,4.5e-05,0.129,0.374,118.09,4
9173,The Spirit Of Christmas,Moody Blues,December,2003,4:53,4,0.623,0.45,0,-10.235,1,0.0289,0.184,0.00166,0.137,0.303,139.989,4
9174,The Quiet Of Christmas Morning (Bach 147),Moody Blues,December,2003,2:51,3,0.281,0.294,7,-10.168,1,0.0324,0.574,0.00827,0.198,0.357,74.845,5
9175,When A Child Is Born,Moody Blues,December,2003,3:34,4,0.546,0.468,3,-9.895,1,0.0269,0.105,0.00579,0.135,0.374,129.964,6
9176,Yes I Believe,Moody Blues,December,2003,4:21,4,0.228,0.356,0,-9.623,1,0.0298,0.168,2.72e-05,0.274,0.255,70.115,4
9177,In The Bleak Midwinter,Moody Blues,December,2003,3:27,4,0.519,0.281,5,-9.509,1,0.0235,0.326,0.000354,0.103,0.19,91.964,3
9178,December Snow,Moody Blues,December,2003,5:11,4,0.431,0.448,5,-9.019,1,0.0239,0.134,0.00237,0.146,0.113,83.443,11
9179,A Winters Tale,Moody Blues,December,2003,4:28,4,0.579,0.484,5,-8.333,1,0.0237,0.0774,0.000134,0.176,0.605,100.977,8
9180,Don't Need A Reindeer,Moody Blues,December,2003,3:59,4,0.644,0.662,2,-7.982,1,0.0291,0.0387,0.0,0.0641,0.665,105.017,7
9181,Happy Xmas (War Is Over),Moody Blues,December,2003,2:36,3,0.438,0.494,0,-7.794,1,0.0246,0.0422,0.0,0.105,0.27,151.862,5
9182,Have You Heard (Pt. 1 And 2) - Live,Moody Blues,Live At The Isle Of Wight,2010,7:56,4,0.211,0.316,9,-14.733,0,0.036,0.663,0.29,0.728,0.0843,81.665,3
9183,The Dream - Live,Moody Blues,Live At The Isle Of Wight,2010,1:41,1,0.269,0.355,1,-14.393,1,0.0551,0.95,0.142,0.498,0.0328,80.069,3
9184,Legend Of A Mind - Live,Moody Blues,Live At The Isle Of Wight,2010,6:37,4,0.276,0.468,2,-14.332,1,0.0401,0.134,0.367,0.943,0.315,135.315,4
9185,Are You Sitting Comfortably - Live,Moody Blues,Live At The Isle Of Wight,2010,3:45,4,0.378,0.261,0,-11.854,1,0.0287,0.424,0.068,0.281,0.211,93.1,4
9186,Sunset - Live,Moody Blues,Live At The Isle Of Wight,2010,3:59,4,0.351,0.407,2,-10.198,0,0.0308,0.347,0.553,0.297,0.48,80.07,4
9187,Nights In White Satin - Live,Moody Blues,Live At The Isle Of Wight,2010,5:00,4,0.226,0.434,4,-9.949,0,0.0334,0.546,0.463,0.536,0.157,92.339,12
9188,Melancholy Man - Live,Moody Blues,Live At The Isle Of Wight,2010,5:32,4,0.305,0.498,2,-9.418,0,0.0377,0.679,0.16,0.932,0.282,132.897,5
9189,Ride My See Saw - Live,Moody Blues,Live At The Isle Of Wight,2010,3:36,4,0.382,0.808,5,-9.375,1,0.045,0.287,0.461,0.673,0.782,89.302,4
9190,Minstrel's Song - Live,Moody Blues,Live At The Isle Of Wight,2010,4:25,4,0.345,0.554,0,-8.46,1,0.0312,0.71,0.395,0.779,0.421,96.574,4
9191,Tuesday Afternoon - Live,Moody Blues,Live At The Isle Of Wight,2010,4:18,4,0.337,0.525,5,-8.432,1,0.0308,0.319,0.879,0.338,0.283,120.439,7
9192,Question - Live,Moody Blues,Live At The Isle Of Wight,2010,5:44,4,0.285,0.71,0,-7.026,1,0.0568,0.275,0.431,0.951,0.526,134.757,5
9193,Never Comes The Day - Live,Moody Blues,Live At The Isle Of Wight,2010,4:45,4,0.302,0.739,7,-6.78,1,0.0506,0.438,0.685,0.704,0.23,120.597,5
9194,Tortoise And The Hare - Live,Moody Blues,Live At The Isle Of Wight,2010,3:29,4,0.385,0.749,7,-6.549,0,0.0377,0.33,0.755,0.8,0.501,86.479,3
9195,Gypsy - Live,Moody Blues,Live At The Isle Of Wight,2010,3:16,4,0.3,0.871,4,-5.999,0,0.0674,0.374,0.865,0.855,0.644,140.856,5
9285,Hollywood Ending,Motley Crue,New Tattoo,2000,3:43,4,0.435,0.588,7,-7.087,1,0.0281,0.000282,0.0,0.0397,0.36,174.052,18
9286,1st Band On The Moon,Motley Crue,New Tattoo,2000,4:25,4,0.606,0.829,10,-6.319,1,0.0304,4.7e-05,0.19,0.364,0.575,148.006,19
9287,Porno Star,Motley Crue,New Tattoo,2000,3:45,4,0.436,0.852,7,-6.144,0,0.039,8.19e-06,0.282,0.113,0.554,168.892,19
9288,Treat Me Like The Dog I Am,Motley Crue,New Tattoo,2000,3:40,4,0.478,0.941,7,-5.995,1,0.0575,1.8e-05,0.101,0.178,0.402,177.031,21
9289,New Tattoo,Motley Crue,New Tattoo,2000,4:18,4,0.548,0.645,2,-5.955,1,0.0249,8.25e-05,0.000265,0.239,0.386,137.976,24
9290,Punched In The Teeth By Love,Motley Crue,New Tattoo,2000,3:32,4,0.527,0.815,4,-5.867,0,0.0323,1.14e-05,0.0856,0.0597,0.64,138.044,20
9291,She Needs Rock N Roll,Motley Crue,New Tattoo,2000,3:59,4,0.461,0.889,7,-5.668,1,0.0386,0.000346,0.116,0.198,0.578,96.06,20
9292,White Punks On Dope,Motley Crue,New Tattoo,2000,3:39,4,0.549,0.832,2,-5.665,1,0.0359,2.3e-05,0.281,0.132,0.545,133.039,20
9293,Dragstrip Superstar,Motley Crue,New Tattoo,2000,4:22,4,0.515,0.888,9,-5.627,1,0.0393,2.5e-06,0.00319,0.198,0.386,141.942,20
9294,Fake,Motley Crue,New Tattoo,2000,3:44,4,0.635,0.909,7,-5.242,1,0.0357,5.06e-05,2.55e-05,0.15,0.619,100.92,19
9295,Hell on High Heels,Motley Crue,New Tattoo,2000,4:15,4,0.546,0.905,0,-5.188,1,0.0391,7.03e-06,0.506,0.0862,0.642,132.001,29
9296,L.A.M.F.,Motley Crue,Saints Of Los Angeles,2008,1:21,3,0.266,0.758,7,-15.623,1,0.218,0.392,0.463,0.377,0.208,94.723,23
9297,Mutherfucker of the Year,Motley Crue,Saints Of Los Angeles,2008,3:55,4,0.49,0.881,8,-5.312,1,0.0601,0.000144,0.849,0.112,0.355,92.498,40
9298,Face Down In The Dirt,Motley Crue,Saints Of Los Angeles,2008,3:44,4,0.465,0.909,8,-5.083,1,0.0561,9.47e-05,0.227,0.12,0.313,164.918,38
9299,What's It Gonna Take,Motley Crue,Saints Of Los Angeles,2008,3:45,4,0.438,0.948,11,-4.82,0,0.0602,0.000171,0.0289,0.315,0.362,175.917,26
9300,Just Another Psycho,Motley Crue,Saints Of Los Angeles,2008,3:36,4,0.525,0.917,10,-4.707,0,0.0658,0.0004,0.0191,0.104,0.491,101.459,28
9301,Down At The Whisky,Motley Crue,Saints Of Los Angeles,2008,3:50,4,0.489,0.938,2,-4.457,1,0.0849,0.00011,0.136,0.076,0.453,139.989,34
9302,Goin' Out Swingin',Motley Crue,Saints Of Los Angeles,2008,3:27,4,0.486,0.97,2,-4.453,0,0.123,1.3e-05,0.293,0.365,0.415,122.488,28
9303,Saints of Los Angeles (Gang Vocal),Motley Crue,Saints Of Los Angeles,2008,3:40,4,0.467,0.89,5,-4.405,0,0.0523,0.000656,0.000563,0.093,0.255,107.02,40
9304,Welcome To The Machine,Motley Crue,Saints Of Los Angeles,2008,3:00,4,0.523,0.938,10,-4.277,0,0.0673,0.000166,0.848,0.49,0.437,108.471,25
9305,This Ain't A Love Song,Motley Crue,Saints Of Los Angeles,2008,3:25,4,0.553,0.864,2,-4.201,1,0.0548,0.000122,0.00883,0.0559,0.557,100.034,26
9306,The Animal In Me,Motley Crue,Saints Of Los Angeles,2008,4:16,4,0.501,0.861,2,-4.101,1,0.0614,6.58e-05,0.0627,0.0818,0.19,131.014,29
9307,White Trash Circus,Motley Crue,Saints Of Los Angeles,2008,2:51,4,0.476,0.95,7,-4.027,1,0.151,0.000207,0.762,0.293,0.514,134.055,28
9308,Chicks = Trouble,Motley Crue,Saints Of Los Angeles,2008,3:13,4,0.46,0.941,2,-3.897,1,0.0961,0.000289,0.00358,0.286,0.475,148.078,26
9501,Midnight in Woody Creek,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,4:36,4,0.437,0.163,2,-15.697,1,0.0417,0.846,0.886,0.0861,0.256,101.66,3
9502,Safe Back Home,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,2:56,4,0.502,0.317,2,-13.388,1,0.0265,0.49,1.92e-06,0.139,0.726,85.396,1
9503,She,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,5:26,4,0.506,0.255,7,-12.792,1,0.0339,0.608,0.0,0.0559,0.2,113.881,1
9504,Party on the Mountain,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,3:19,4,0.511,0.489,0,-11.059,1,0.0284,0.292,5.65e-06,0.0836,0.606,107.088,6
9505,It's Morning,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,3:52,4,0.366,0.522,0,-10.943,1,0.0361,0.303,0.0,0.2,0.737,192.71,2
9506,Old Time's Sake,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,3:57,3,0.369,0.25,9,-10.604,1,0.0328,0.403,0.0,0.184,0.268,112.301,1
9507,Jealous Moon,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,4:28,4,0.562,0.348,6,-9.926,1,0.0264,0.359,0.0,0.0979,0.281,133.315,1
9508,Any Love but Our Love,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,2:45,4,0.674,0.58,6,-9.448,1,0.0256,0.101,0.0,0.155,0.703,109.89,2
9509,Walkin' in the Sunshine,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,3:41,4,0.615,0.66,9,-8.266,1,0.0284,0.0923,0.0,0.117,0.726,118.045,3
9510,It's a New Day,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,3:19,4,0.399,0.458,0,-8.11,1,0.0266,0.0657,0.00107,0.108,0.315,80.728,2
9511,Forever Don't Last,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,3:40,4,0.536,0.612,2,-7.89,1,0.0282,0.053,1.56e-06,0.0338,0.654,145.665,2
9512,Get Back,Nitty Gritty Dirt Band,Welcome to Woody Creek,2004,2:25,4,0.678,0.767,0,-7.5,1,0.0286,0.32,1.17e-05,0.0948,0.866,133.875,3
9513,Lost in the Pines,Nitty Gritty Dirt Band,Speed of Life,2009,1:05,4,0.539,0.153,0,-19.903,0,0.0502,0.994,0.947,0.124,0.612,112.325,1
9514,Speed of Life,Nitty Gritty Dirt Band,Speed of Life,2009,3:37,4,0.615,0.233,0,-17.032,1,0.0325,0.799,0.0484,0.105,0.322,141.288,3
9515,Tryin' to Try,Nitty Gritty Dirt Band,Speed of Life,2009,2:49,4,0.682,0.3,9,-14.777,1,0.0387,0.849,3.76e-06,0.147,0.564,73.789,2
9516,Somethin' Dangerous,Nitty Gritty Dirt Band,Speed of Life,2009,3:25,4,0.579,0.376,2,-13.248,0,0.0443,0.785,4.46e-05,0.541,0.579,94.86,2
9517,Earthquake,Nitty Gritty Dirt Band,Speed of Life,2009,3:23,4,0.81,0.493,7,-11.87,1,0.0421,0.732,8.77e-06,0.133,0.874,108.589,2
9518,Good to Be Alive,Nitty Gritty Dirt Band,Speed of Life,2009,3:37,3,0.509,0.456,5,-11.241,1,0.0335,0.434,3.19e-05,0.143,0.561,114.783,2
9519,Stuck in the Middle,Nitty Gritty Dirt Band,Speed of Life,2009,3:42,4,0.704,0.518,5,-10.938,1,0.0433,0.475,0.0,0.533,0.696,123.039,26
9520,Amazing Love,Nitty Gritty Dirt Band,Speed of Life,2009,4:06,4,0.499,0.599,11,-10.627,1,0.0278,0.0396,0.0162,0.4,0.398,134.988,2
9521,Jimmy Martin,Nitty Gritty Dirt Band,Speed of Life,2009,3:35,4,0.584,0.571,2,-10.591,1,0.0367,0.492,0.000285,0.107,0.632,110.029,3
9522,The Resurrection,Nitty Gritty Dirt Band,Speed of Life,2009,4:13,4,0.566,0.417,9,-10.439,1,0.0261,0.246,7.77e-06,0.208,0.424,113.097,3
9523,Going up the Country,Nitty Gritty Dirt Band,Speed of Life,2009,4:15,4,0.669,0.754,7,-9.733,1,0.0268,0.468,0.0297,0.0901,0.921,132.751,15
9524,Brand New Heartache,Nitty Gritty Dirt Band,Speed of Life,2009,3:11,4,0.628,0.508,7,-8.605,1,0.0281,0.782,4.53e-05,0.113,0.912,125.84,2
9525,Tulsa Sounds Like Trouble,Nitty Gritty Dirt Band,Speed of Life,2009,4:36,4,0.581,0.768,0,-8.39,1,0.0429,0.148,0.00302,0.26,0.811,90.738,7
9599,You Know...(Pt. 1),Ozzy Osbourne,Down To Earth,2001,1:06,4,0.516,0.331,2,-11.851,1,0.0358,0.754,0.0,0.118,0.386,145.704,23
9600,That I Never Had,Ozzy Osbourne,Down To Earth,2001,4:24,4,0.553,0.849,8,-7.879,0,0.0504,9.45e-05,0.0548,0.544,0.203,115.834,26
9601,Dreamer,Ozzy Osbourne,Down To Earth,2001,4:44,4,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,61
9602,Junkie,Ozzy Osbourne,Down To Earth,2001,4:28,3,0.423,0.834,2,-7.396,1,0.0541,6.69e-05,0.000782,0.109,0.261,162.164,27
9603,Alive,Ozzy Osbourne,Down To Earth,2001,4:54,4,0.541,0.781,0,-6.869,1,0.0361,0.000996,0.000447,0.146,0.318,125.893,24
9604,Facing Hell,Ozzy Osbourne,Down To Earth,2001,4:26,4,0.587,0.814,6,-6.831,1,0.0428,0.00292,4.15e-05,0.0894,0.397,128.858,31
9605,No Easy Way Out,Ozzy Osbourne,Down To Earth,2001,5:05,4,0.361,0.696,6,-6.813,1,0.0383,0.000641,0.636,0.137,0.159,145.847,30
9606,Can You Hear Them?,Ozzy Osbourne,Down To Earth,2001,4:59,3,0.247,0.899,2,-6.48,0,0.202,0.000198,0.0522,0.496,0.231,199.564,25
9607,Running out of Time,Ozzy Osbourne,Down To Earth,2001,5:05,4,0.473,0.703,6,-6.275,1,0.0268,0.0303,0.000473,0.142,0.299,74.961,30
9608,Gets Me Through,Ozzy Osbourne,Down To Earth,2001,5:04,4,0.431,0.835,4,-6.162,0,0.0392,0.000623,0.000149,0.428,0.303,147.982,39
9609,Black Illusion,Ozzy Osbourne,Down To Earth,2001,4:21,4,0.542,0.813,3,-6.116,0,0.0488,0.000547,0.000338,0.159,0.507,133.886,24
9610,Working Class Hero,Ozzy Osbourne,Under Cover,2005,3:22,3,0.542,0.317,9,-7.85,1,0.0285,0.82,0.0,0.0991,0.271,151.943,32
9611,In My Life,Ozzy Osbourne,Under Cover,2005,3:30,4,0.386,0.385,6,-6.699,1,0.0291,0.114,0.0,0.106,0.246,140.069,34
9612,Woman,Ozzy Osbourne,Under Cover,2005,3:45,4,0.338,0.511,2,-5.604,1,0.0301,0.00397,0.0,0.0875,0.54,156.062,33
9613,Good Times,Ozzy Osbourne,Under Cover,2005,3:45,4,0.573,0.774,7,-5.27,1,0.04,0.0126,0.0,0.453,0.351,117.107,21
9614,Rocky Mountain Way,Ozzy Osbourne,Under Cover,2005,4:32,4,0.279,0.551,2,-4.973,1,0.0486,0.00706,5.05e-05,0.454,0.379,86.992,26
9615,For What It's Worth,Ozzy Osbourne,Under Cover,2005,3:20,4,0.32,0.722,4,-4.884,0,0.0477,0.0414,1.1e-06,0.0607,0.543,175.937,23
9616,All the Young Dudes,Ozzy Osbourne,Under Cover,2005,4:34,4,0.422,0.648,0,-4.758,1,0.0301,0.00106,0.0,0.265,0.377,78.1,27
9617,Sunshine Of Your Love,Ozzy Osbourne,Under Cover,2005,5:10,4,0.429,0.802,0,-4.753,1,0.0468,0.00613,0.000215,0.154,0.434,100.09,26
9618,Sympathy for the Devil,Ozzy Osbourne,Under Cover,2005,7:11,4,0.562,0.838,10,-4.738,1,0.0494,0.105,1.09e-06,0.658,0.654,111.027,29
9619,Go Now,Ozzy Osbourne,Under Cover,2005,3:42,3,0.563,0.634,2,-4.31,1,0.0377,0.105,0.0,0.099,0.415,116.052,21
9620,Fire,Ozzy Osbourne,Under Cover,2005,4:08,4,0.458,0.911,9,-4.229,1,0.0594,0.0465,0.0107,0.658,0.301,131.991,22
9621,21st Century Schizoid Man,Ozzy Osbourne,Under Cover,2005,3:53,4,0.261,0.801,1,-4.145,1,0.0844,0.00148,0.00845,0.309,0.486,110.513,24
9622,Mississippi Queen,Ozzy Osbourne,Under Cover,2005,4:11,4,0.528,0.935,7,-2.329,1,0.0785,0.0507,0.00029,0.072,0.544,130.025,33
9623,Lay Your World on Me,Ozzy Osbourne,Black Rain,2007,4:16,4,0.579,0.499,0,-6.285,1,0.0285,0.0112,0.0,0.22,0.367,124.969,34
9624,The Almighty Dollar,Ozzy Osbourne,Black Rain,2007,6:57,4,0.558,0.634,10,-5.922,1,0.0306,0.00134,1.42e-05,0.262,0.348,84.003,34
9625,Black Rain,Ozzy Osbourne,Black Rain,2007,4:42,4,0.539,0.874,2,-5.653,1,0.0484,0.0114,0.0,0.357,0.428,116.934,43
9626,Here for You,Ozzy Osbourne,Black Rain,2007,4:37,4,0.467,0.641,9,-5.623,1,0.0301,0.00751,0.0,0.125,0.289,125.018,36
9627,Civilize the Universe,Ozzy Osbourne,Black Rain,2007,4:43,4,0.48,0.955,2,-5.225,1,0.07,0.00022,0.0,0.157,0.191,104.039,30
9628,I Don't Wanna Stop - Live,Ozzy Osbourne,Black Rain,2007,3:43,4,0.404,0.987,5,-5.121,1,0.163,0.0183,3.38e-05,0.983,0.239,137.097,26
9629,Countdown's Begun,Ozzy Osbourne,Black Rain,2007,4:53,4,0.522,0.879,9,-4.668,0,0.0444,0.000859,0.000293,0.852,0.451,118.033,32
9630,Trap Door,Ozzy Osbourne,Black Rain,2007,4:05,4,0.242,0.901,2,-4.607,1,0.0918,2.07e-05,0.0,0.323,0.447,149.928,31
9631,Not Going Away - Live,Ozzy Osbourne,Black Rain,2007,4:36,4,0.195,0.978,7,-4.383,1,0.162,0.0534,0.0,0.435,0.142,174.559,23
9632,Not Going Away,Ozzy Osbourne,Black Rain,2007,4:32,4,0.457,0.91,7,-4.254,1,0.0438,0.0034,0.0,0.365,0.538,83.959,40
9633,I Don't Wanna Stop,Ozzy Osbourne,Black Rain,2007,3:59,4,0.578,0.937,5,-3.926,1,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,65
9634,11 Silver,Ozzy Osbourne,Black Rain,2007,3:42,4,0.451,0.996,0,-3.5,1,0.0717,0.000167,0.0,0.404,0.254,153.855,31
9635,I Love You All,Ozzy Osbourne,Scream,2010,1:01,5,0.223,0.429,0,-7.24,0,0.0382,0.619,0.00234,0.125,0.152,126.321,22
9636,Life Won't Wait,Ozzy Osbourne,Scream,2010,5:06,4,0.466,0.657,6,-4.356,1,0.0355,0.00216,5.5e-06,0.223,0.369,85.961,36
9637,Crucify,Ozzy Osbourne,Scream,2010,3:29,4,0.368,0.938,9,-4.312,0,0.0657,0.0029,0.0,0.0761,0.294,95.001,28
9638,Time,Ozzy Osbourne,Scream,2010,5:31,4,0.33,0.887,7,-3.571,1,0.0609,0.0169,0.0,0.301,0.31,175.973,28
9639,Jump the Moon,Ozzy Osbourne,Scream,2010,2:53,4,0.387,0.936,8,-3.538,1,0.0791,0.00449,0.0,0.279,0.509,154.287,26
9640,Let It Die,Ozzy Osbourne,Scream,2010,6:05,4,0.214,0.874,0,-3.421,1,0.111,0.000383,4.85e-05,0.264,0.432,152.064,39
9641,Diggin' Me Down,Ozzy Osbourne,Scream,2010,6:03,4,0.477,0.942,1,-3.359,1,0.0798,0.00212,3.34e-06,0.26,0.133,110.012,29
9642,Soul Sucker,Ozzy Osbourne,Scream,2010,4:34,4,0.323,0.883,11,-3.007,0,0.0521,6.55e-05,6.95e-06,0.315,0.564,76.019,31
9643,Fearless,Ozzy Osbourne,Scream,2010,3:41,4,0.435,0.986,4,-2.959,0,0.155,0.00013,0.0,0.0861,0.234,148.016,29
9644,Latimer's Mercy,Ozzy Osbourne,Scream,2010,4:27,4,0.428,0.949,0,-2.749,1,0.175,9.24e-05,0.0,0.78,0.291,160.099,26
9645,I Want It More,Ozzy Osbourne,Scream,2010,5:36,4,0.361,0.972,10,-2.747,1,0.0895,0.00102,0.0,0.0622,0.214,160.091,27
9646,Hand of the Enemy,Ozzy Osbourne,Scream,2010,3:41,4,0.344,0.867,5,-2.729,0,0.0469,0.00201,6.01e-06,0.324,0.609,168.283,24
